Name,Website,RawText
Concordia University Records Management and Archives,http://www.concordia.ca/offices/archives.html,"Concordia University Records Management and Archives
1455 DE MAISONEUVE BOULEVARD
MONTRÉAL, Quebec H3G 1M8
Canada
http://www.concordia.ca/offices/archives.html
(514) 848-2424 x7775

Notes/Details
Category : Library and/or Archive

Read More"
Confederation Centre Art Gallery and Museum,https://confederationcentre.com/whats-on/categories/art-gallery/,"Confederation Centre Art Gallery and Museum
145 RICHMOND STREET
CHARLOTTETOWN, Prince Edward Island C1A 1J1
Canada
https://confederationcentre.com/whats-on/categories/art-gallery/
(902) 566-1267 

Notes/Details
Category : Art gallery: Historic Art gallery: Contemporary

Read More"
Connexion Artist-Run Centre,https://connexionarc.org/about/,"Connexion Artist-Run Centre
732 CHARLOTTE STREET, ROOM 133 (LEVEL 1)
FREDERICTON, New Brunswick E3B 1M5
Canada
https://connexionarc.org/about/
(506) 478-4484

Notes/Details
Category : Art gallery: Contemporary

Read More"
Consul Museum,https://consulmuseum.ca/,"Consul Museum
BOX 144
CONSUL, Saskatchewan S0N 0P0
Canada
https://consulmuseum.ca/
(306) 299-4493

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Contemporary Art Gallery,https://www.contemporaryartgallery.ca/,"Contemporary Art Gallery
555 NELSON STREET
VANCOUVER, British Columbia V6B 6R5
Canada
https://www.contemporaryartgallery.ca/
(604) 681-2700

Notes/Details
Category : Art gallery: Contemporary

Read More"
Contemporary Calgary,https://www.contemporarycalgary.com/,"Contemporary Calgary
710 11 STREET SOUTHWEST
CALGARY, Alberta T2P 1B4
Canada
https://www.contemporarycalgary.com/
(403) 770-1350

Notes/Details
Category : Art gallery: Contemporary

Read More"
Cook's Creek Heritage Museum,http://www.cchm.ca/,"Cook's Creek Heritage Museum
68148 COOKS CREEK ROAD 30E
DUGALD, Manitoba R0E 0K0
Canada
http://www.cchm.ca/
(204) 444-4448

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Copper Cliff Museum,http://www.sudburymuseums.ca/index.cfm?app=w_vmuseum&lang=en&currID=11146&parID=11134,"Copper Cliff Museum
38 BALSAM STREET
COPPER CLIFF, Ontario P3A 3B7
Canada
http://www.sudburymuseums.ca/index.cfm?app=w_vmuseum&lang=en&currID=11146&parID=11134
(705) 671-2489 x4152

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Corner Brook Museum & Archives,https://www.cornerbrookmuseum.ca/," 

Corner Brook Museum & Archives
2 WEST STREET
CORNER BROOK, Newfoundland & Labrador A2H 5J7
Canada
https://www.cornerbrookmuseum.ca/
(709) 634-2518

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More
Coronach District Museum
240 1ST STREET WEST
CORONACH, Saskatchewan S0H 0Z0
Canada
http://www.southcentralmuseums.ca/coronach.html
(306) 267-3206

Notes/Details
Category : Cultural history: Community/Regional

Read More
Corporation Archéo-08
200 RUE LEBLANC
ROUYN-NORANDA, Quebec J0Z 1Y0
Canada
https://www.facebook.com/archeo08/
(819) 768-2112

Notes/Details
Category :

Read More
Corporation de la vieille fromagerie Perron de Saint-Prime
148, AVENUE ALBERT-PERRON
SAINT-PRIME, Quebec G8J 1L4
Canada
https://www.museecheddar.org/
(418) 251-4922

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Corporation du Centre Regional d'Archives de Lanaudière Inc.
270, BOULEVARD DE L'ANGE-GARDIEN
L'ASSOMPTION, Quebec J5W 1R7
Canada
https://www.archives-lanaudiere.com/
(450) 589-0233

Notes/Details
Category : Library and/or Archive

Read More
Corporation Moulin Bernier
100 RUE DU MOULIN
COURCELLES, Quebec G0M 1C0
Canada
https://www.bonjourquebec.com/fr/fiche/quoi-faire/visites-et-patrimoine/musees-et-sites-historiques/moulin-bernier-80241972
(418) 483-5640

Notes/Details
Category : Cultural history: Transportation/Industry

Read More
Corporation touristique de la Seigneurie des Aulnaies
525, ROUTE DE LA SEIGNEURIE
SAINT-ROCH DES AULNAIES, Quebec G0R 4E0
Canada
https://www.laseigneuriedesaulnaies.qc.ca/
(418) 354-2800

Notes/Details
Category : Cultural history: Community/Regional

Read More
Cortes Island Museum & Archives Society
957 BEASLEY ROAD
MANSONS LANDING, British Columbia V0P 1K0
Canada
https://cortesmuseum.com/
(250) 935-6340

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More
Cosmodome
2150 LAURENTIAN AUTOROUTE
LAVAL, Quebec H7T 2T8
Canada
https://cosmodome.org/
(450) 978-3600

Notes/Details
Category :

Read More
Cossit House Museum
75 CHARLOTTE STREET
SYDNEY, Nova Scotia B1P 1J5
Canada
https://cossithouse.novascotia.ca/
(902) 539-7973

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Corner Brook Museum & Archives,https://www.cornerbrookmuseum.ca/,"Corner Brook Museum & Archives
2 WEST STREET
CORNER BROOK, Newfoundland & Labrador A2H 5J7
Canada
https://www.cornerbrookmuseum.ca/
(709) 634-2518

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More"
Coronach District Museum,http://www.southcentralmuseums.ca/coronach.html,"Coronach District Museum
240 1ST STREET WEST
CORONACH, Saskatchewan S0H 0Z0
Canada
http://www.southcentralmuseums.ca/coronach.html
(306) 267-3206

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Corporation Archéo-08,https://www.facebook.com/archeo08/,"Corporation Archéo-08
200 RUE LEBLANC
ROUYN-NORANDA, Quebec J0Z 1Y0
Canada
https://www.facebook.com/archeo08/
(819) 768-2112

Notes/Details
Category :

Read More"
Corporation de la vieille fromagerie Perron de Saint-Prime,https://www.museecheddar.org/,"Corporation de la vieille fromagerie Perron de Saint-Prime
148, AVENUE ALBERT-PERRON
SAINT-PRIME, Quebec G8J 1L4
Canada
https://www.museecheddar.org/
(418) 251-4922

Notes/Details
Category : Cultural history: Transportation/Industry

Read More"
Corporation du Centre Regional d'Archives de Lanaudière Inc.,https://www.archives-lanaudiere.com/,"Corporation du Centre Regional d'Archives de Lanaudière Inc.
270, BOULEVARD DE L'ANGE-GARDIEN
L'ASSOMPTION, Quebec J5W 1R7
Canada
https://www.archives-lanaudiere.com/
(450) 589-0233

Notes/Details
Category : Library and/or Archive

Read More"
Corporation Moulin Bernier,https://www.bonjourquebec.com/fr/fiche/quoi-faire/visites-et-patrimoine/musees-et-sites-historiques/moulin-bernier-80241972,"Corporation Moulin Bernier
100 RUE DU MOULIN
COURCELLES, Quebec G0M 1C0
Canada
https://www.bonjourquebec.com/fr/fiche/quoi-faire/visites-et-patrimoine/musees-et-sites-historiques/moulin-bernier-80241972
(418) 483-5640

Notes/Details
Category : Cultural history: Transportation/Industry

Read More"
Corporation touristique de la Seigneurie des Aulnaies,https://www.laseigneuriedesaulnaies.qc.ca/,"Corporation touristique de la Seigneurie des Aulnaies
525, ROUTE DE LA SEIGNEURIE
SAINT-ROCH DES AULNAIES, Quebec G0R 4E0
Canada
https://www.laseigneuriedesaulnaies.qc.ca/
(418) 354-2800

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Cortes Island Museum & Archives Society,https://cortesmuseum.com/,"Cortes Island Museum & Archives Society
957 BEASLEY ROAD
MANSONS LANDING, British Columbia V0P 1K0
Canada
https://cortesmuseum.com/
(250) 935-6340

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More"
Cosmodome,https://cosmodome.org/,"Cosmodome
2150 LAURENTIAN AUTOROUTE
LAVAL, Quebec H7T 2T8
Canada
https://cosmodome.org/
(450) 978-3600

Notes/Details
Category :

Read More"
Cossit House Museum,https://cossithouse.novascotia.ca/,"Cossit House Museum
75 CHARLOTTE STREET
SYDNEY, Nova Scotia B1P 1J5
Canada
https://cossithouse.novascotia.ca/
(902) 539-7973

Notes/Details
Category : Cultural history: Community/Regional Cultural history: Historic House

Read More"
Costume Museum of Canada,https://www.facebook.com/CostumeMuseumCa/," 

Costume Museum of Canada
410-70 ARTHUR STREET
WINNIPEG, Manitoba R3B 1G7
Canada
https://www.facebook.com/CostumeMuseumCa/
(204) 989-0072

Notes/Details
Category : Cultural history: Decorative arts

Read More
Cottonwood House Historic Site
4460 BARKERVILLE HIGHWAY
QUESNEL, British Columbia V2J 2R3
Canada
http://www.cottonwoodhouse.ca/
(250) 992-2071

Notes/Details
Category : Cultural history: Historic House

Read More
Council for Anglophone Magdalen Islanders
789 CHEMIN PRINCIPAL
GROSSE-ÎLE, Quebec G4T 6B5
Canada
https://micami.ca/
(418) 985-2116

Notes/Details
Category :

Read More
Council of Nova Scotia Archives
6016 UNIVERSITY AVENUE
HALIFAX, Nova Scotia B3H 1W4
Canada
https://www.councilofnsarchives.ca/
(902) 424-7093

Notes/Details
Category : Library and/or Archive

Read More
Council of Yukon First Nations
2166 2ND AVENUE
WHITEHORSE, YK Y1A 4P1
Canada
https://cyfn.ca/
(867) 393-9200

Notes/Details
Category : Cultural history: Indigenous

Read More
Country Craft Shoppe and Homestead Museum
102 FIRST STREET WEST
HODGEVILLE, Saskatchewan S0H 2B0
Canada
https://www.tourismsaskatchewan.com/listings/1115/country-craft-shoppe--homestead-museum
(306) 677-2693

Notes/Details
Category : Cultural history: Community/Regional

Read More
Country Heritage Park
8560 TREMAINE ROAD
MILTON, Ontario L9T 2X3
Canada
https://www.countryheritagepark.com/
(888) 307-3276

Notes/Details
Category : Cultural history: Community/Regional Museums of Nature and Natural History: Garden or Park

Read More
County of Prince Edward Public Library & Archives
28 EAST STREET
WELLINGTON, Ontario K0K 3L0
Canada
http://pecarchives.org/
(613) 399-2023

Notes/Details
Category : Library and/or Archive

Read More
Courtenay & District Museum and Palaeontology Centre
207 4TH STREET
COURTENAY, British Columbia V9N 1G7
Canada
https://www.courtenaymuseum.ca/
(250) 334-0686

Notes/Details
Category : Cultural history: Community/Regional

Read More
Courthouse Museum (Cardston Historical Society)
89 3RD AVENUE WEST
CARDSTON, Alberta T0K 0K0
Canada
http://www.cardstonhistoricalsociety.org/
(403) 653-4322

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Costume Museum of Canada,https://www.facebook.com/CostumeMuseumCa/,"Costume Museum of Canada
410-70 ARTHUR STREET
WINNIPEG, Manitoba R3B 1G7
Canada
https://www.facebook.com/CostumeMuseumCa/
(204) 989-0072

Notes/Details
Category : Cultural history: Decorative arts

Read More"
Cottonwood House Historic Site,http://www.cottonwoodhouse.ca/,"Cottonwood House Historic Site
4460 BARKERVILLE HIGHWAY
QUESNEL, British Columbia V2J 2R3
Canada
http://www.cottonwoodhouse.ca/
(250) 992-2071

Notes/Details
Category : Cultural history: Historic House

Read More"
Council for Anglophone Magdalen Islanders,https://micami.ca/,"Council for Anglophone Magdalen Islanders
789 CHEMIN PRINCIPAL
GROSSE-ÎLE, Quebec G4T 6B5
Canada
https://micami.ca/
(418) 985-2116

Notes/Details
Category :

Read More"
Council of Nova Scotia Archives,https://www.councilofnsarchives.ca/,"Council of Nova Scotia Archives
6016 UNIVERSITY AVENUE
HALIFAX, Nova Scotia B3H 1W4
Canada
https://www.councilofnsarchives.ca/
(902) 424-7093

Notes/Details
Category : Library and/or Archive

Read More"
Council of Yukon First Nations,https://cyfn.ca/,"Council of Yukon First Nations
2166 2ND AVENUE
WHITEHORSE, YK Y1A 4P1
Canada
https://cyfn.ca/
(867) 393-9200

Notes/Details
Category : Cultural history: Indigenous

Read More"
Country Craft Shoppe and Homestead Museum,https://www.tourismsaskatchewan.com/listings/1115/country-craft-shoppe--homestead-museum,"Country Craft Shoppe and Homestead Museum
102 FIRST STREET WEST
HODGEVILLE, Saskatchewan S0H 2B0
Canada
https://www.tourismsaskatchewan.com/listings/1115/country-craft-shoppe--homestead-museum
(306) 677-2693

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Country Heritage Park,https://www.countryheritagepark.com/,"Country Heritage Park
8560 TREMAINE ROAD
MILTON, Ontario L9T 2X3
Canada
https://www.countryheritagepark.com/
(888) 307-3276

Notes/Details
Category : Cultural history: Community/Regional Museums of Nature and Natural History: Garden or Park

Read More"
County of Prince Edward Public Library & Archives,http://pecarchives.org/,"County of Prince Edward Public Library & Archives
28 EAST STREET
WELLINGTON, Ontario K0K 3L0
Canada
http://pecarchives.org/
(613) 399-2023

Notes/Details
Category : Library and/or Archive

Read More"
Courtenay & District Museum and Palaeontology Centre,https://www.courtenaymuseum.ca/,"Courtenay & District Museum and Palaeontology Centre
207 4TH STREET
COURTENAY, British Columbia V9N 1G7
Canada
https://www.courtenaymuseum.ca/
(250) 334-0686

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Courthouse Museum (Cardston Historical Society),http://www.cardstonhistoricalsociety.org/,"Courthouse Museum (Cardston Historical Society)
89 3RD AVENUE WEST
CARDSTON, Alberta T0K 0K0
Canada
http://www.cardstonhistoricalsociety.org/
(403) 653-4322

Notes/Details
Category : Cultural history: Community/Regional

Read More"
Cowichan Bay Maritime Centre,https://www.classicboats.org/," 

Cowichan Bay Maritime Centre
1761 COWICHAN BAY ROAD
COWICHAN BAY, British Columbia V0R 1N0
Canada
https://www.classicboats.org/
(250) 746-4955

Notes/Details
Category : Cultural history: Maritime

Read More
Cowichan Valley Museum & Archives
130 CANADA AVENUE
DUNCAN, British Columbia V9L 3Y2
Canada
https://www.cowichanvalleymuseum.bc.ca/
(250) 746-6612

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More
Craft Council of Newfoundland & Labrador
275 DUCKWORTH STREET
ST. JOHN'S, Newfoundland & Labrador A1C 1G9
Canada
https://www.craftcouncilnl.ca/
(709) 753-2749

Notes/Details
Category : Art gallery

Read More
Craft Ontario
1106 QUEEN STREET WEST
TORONTO, Ontario M6J 1H9
Canada
https://www.craftontario.com/
(416) 925-4222

Notes/Details
Category : Art gallery

Read More
Craigdarroch Castle Historical Museum Society
1050 JOAN CRESCENT
VICTORIA, British Columbia V8S 3L5
Canada
https://thecastle.ca
(250) 592-5323

Notes/Details
Category : Cultural history: Architecture Cultural history: Historic House

Read More
Craigflower Manor Heritage Site
110 ISLAND HIGHWAY
VICTORIA, British Columbia V9B 1E3
Canada
https://www.pc.gc.ca/apps/dfhd/page_nhs_eng.aspx?id=94
(250) 479-8053

Notes/Details
Category : Cultural history: Historic House

Read More
Craigleith Heritage Depot
113 LAKESHORE ROAD EAST
BLUE MOUNTAINS, Ontario L9Y 0N1
Canada
https://www.thebluemountainslibrary.ca/museum.cfm
(519) 599-3681

Notes/Details
Category : Cultural history: Community/Regional

Read More
Craik Museum, Community Archives & Oral History Society Inc.
541 PARKS ROAD
CRAIK, Saskatchewan S0G 0V0
Canada
https://craik.ca/web/community/organizations/craik-museum-and-oral-history-society/
(306) 734-2249 | (306) 734-2493 | (306) 734-2351

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More
Cranbrook History Centre
57 VAN HORNE STREET SOUTH
CRANBROOK, British Columbia V1C 1Y7
Canada
https://www.cranbrookhistorycentre.com/
(250) 489-3918

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More
Creamery Square Heritage Society
39 CREAMERY ROAD
TATAMAGOUCHE, Nova Scotia B0K 1V0
Canada
https://www.creamerysquare.ca/
(902) 657-3449

Notes/Details
Category :

Read More"
Cowichan Bay Maritime Centre,https://www.classicboats.org/,"Cowichan Bay Maritime Centre
1761 COWICHAN BAY ROAD
COWICHAN BAY, British Columbia V0R 1N0
Canada
https://www.classicboats.org/
(250) 746-4955

Notes/Details
Category : Cultural history: Maritime

Read More"
Cowichan Valley Museum & Archives,https://www.cowichanvalleymuseum.bc.ca/,"Cowichan Valley Museum & Archives
130 CANADA AVENUE
DUNCAN, British Columbia V9L 3Y2
Canada
https://www.cowichanvalleymuseum.bc.ca/
(250) 746-6612

Notes/Details
Category : Cultural history: Community/Regional Library and/or Archive

Read More"
Craft Council of Newfoundland & Labrador,https://www.craftcouncilnl.ca/,"Craft Council of Newfoundland & Labrador
275 DUCKWORTH STREET
ST. JOHN'S, Newfoundland & Labrador A1C 1G9
Canada
https://www.craftcouncilnl.ca/
(709) 753-2749

Notes/Details
Category : Art gallery

Read More"
Craft Ontario,https://www.craftontario.com/,"Craft Ontario
1106 QUEEN STREET WEST
TORONTO, Ontario M6J 1H9
Canada
https://www.craftontario.com/
(416) 925-4222

Notes/Details
Category : Art gallery

Read More"
